"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"Proper use of free will 😂","8","0","2026-03-02T01:52:04.000Z","k_heartz93","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6783649119149179910","7612469983800820493","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0a738b8fe2d5b4fc741335a1c7ab2195~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bd6b1045&x-expires=1778400000&x-signature=rNgTuh4baLfN76xmwwzfgaSFzgU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Now this is funny, because you're not mad!😂😂😂😂 if you were mad, that'll be messed up, but you chill!😂😂","16","0","2026-03-02T01:59:49.000Z","randomjunior2","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7203455252019872810","7612472005904450317","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cd3ce0743bb78a9beb8d7a11a0cab4e1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e08953f2&x-expires=1778400000&x-signature=2M3en%2Bm0xEEwDuBe0%2FhQPmb8MFM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"God people working hard and some people do that and people losing job that’s sad to know like you r playing with somone job","13","0","2026-03-02T07:02:42.000Z","bts_army_ot087","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7165877026645558277","7612550141815390996","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8b37407995e641f83d7c48b81bcb55e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=38367d56&x-expires=1778400000&x-signature=T1sDfdu2JZDXa97%2BTD%2BleKFZWUE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"faaaaaahhhhhh","7","0","2026-04-25T20:36:19.000Z","masterkey.63","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6789013690583827462","7632798347732812575","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/484355125eff639dd9a5738ce315b099~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f93bde94&x-expires=1778400000&x-signature=tlB6%2FbffxYudmg1Wl1IzEzpPkss%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"I want to know why. what's the reason 😂😂😂😂😂😂 the worst part is they all think the other person did it","13","0","2026-03-02T04:32:50.000Z","theazdeliverydriver","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7321067892279362606","7612511323109573390","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2616b03b6976a03f477ac65438fa64c4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5a0c2b00&x-expires=1778400000&x-signature=Du7rmDHwtXXUz1ag6v9r6KVnz8g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"The cooks hate to see him coming","16","0","2026-03-02T01:24:21.000Z","1lilbrazyk23","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6953719082441196549","7612462894496875277","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/081468dd9514fe4c0467e8d37d64efc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c9e6fae3&x-expires=1778400000&x-signature=Bb9NA06OrH9BAkSoerN4fF3piLA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"This boy getting people fired lowkey 😅","15","0","2026-03-02T00:59:31.000Z","jewls514","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7557050231641146381","7612456513546421006","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5eb6ec6e97e1282618e62f91a086eb77~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d94f35d9&x-expires=1778400000&x-signature=F0ObBjMdZC46ZxWPN%2FlMnCJVF2k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"But why are you doing this?","13","0","2026-03-02T08:57:34.000Z","darkheartt1","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7596744203363812407","7612579572571177759","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5767d2924f2e876468a1ea1a2e623adc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2644f7a0&x-expires=1778400000&x-signature=qQY%2FM2Yjl4WVtShH37qncUukATs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"How much McDonalds are around you bro 😂😂😂","11","0","2026-03-01T23:56:17.000Z","atrejo777","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7299990046074029102","7612440230322635551","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1bb443aaa3e56e19b59d45bde3550d20~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2cade6b4&x-expires=1778400000&x-signature=YEX3YJqKNAV7dw9BnZEu9MLIheQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"[Sticker] what if someone gets fired because of your TikTok videos","11","0","2026-03-02T06:57:49.000Z","piuswadandora5","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7330727135299552261","7612548895394398983","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0630f28becbe68fe2a8e20e0e7a5550e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0b8dd9fb&x-expires=1778400000&x-signature=XNAgCZUdATUtb5oH7ZNKWYO0KQI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"[Sticker] The second one","13","0","2026-03-02T03:57:21.000Z","harper.taylor286","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6813670560502957061","7612502329536201493","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8b6a963d9f05f28d9b5b9c1006f3f15b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4883e874&x-expires=1778400000&x-signature=QzW8Vxyrr6RzD8CAp2xQVbeXAzk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Got these people rolling back their cameras for nothing 😅😂","12","0","2026-03-02T03:03:35.000Z","_lovecoco_","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6884259933849306118","7612488479138661151","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1cd555e1df02b3c4e9ad0772b395d972~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b83cb6cb&x-expires=1778400000&x-signature=7Z6SK3jG9fwd8gnVNRNmMJYRtvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"When I worked at Wendy’s, a person asked for extra pickled. My goofy ah was feeling goofy so I put a whole handful of them for the fcks of it. They later yelled at my manager otp and even sent pics in, I never got caught 😭😭😭","13","0","2026-03-02T07:18:04.000Z","dashliveshere","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7054973227714790405","7612554016706265886","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/11b6f660ba71e1e9045ede6b285b0e77~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3d42fb00&x-expires=1778400000&x-signature=K7CiNsEMl4gm7MtXvV2EKd29C1M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"the lettuce ones is accurate 💀","15","0","2026-03-02T03:49:58.000Z","ppcesar344","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6783404326301172742","7612500445001057037","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3aad739862338d1ffa44acb64f11f6c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=31118d2d&x-expires=1778400000&x-signature=9ftWyJm9xggJ7gAbmbR5UUTRiPg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Heavy on The Who did this","7","0","2026-03-02T03:17:35.000Z","lorlande","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6805356399510848517","7612492032574014238","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6c2e969f53648e640320b9f7692bcc06~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0c2ecba&x-expires=1778400000&x-signature=RuT5e1nagAVkzM7m2uozoTNErX0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"not 1 of them called him out","11","0","2026-03-02T03:32:52.000Z","mouth_of_the_south3","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7161094533613749253","7612496038537052948","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7327846382662844437~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=69461b4e&x-expires=1778400000&x-signature=3Xd1Csc%2BCodGutn4IEuuN9DnRmU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"“They added a whole salad on that thing”!","14","0","2026-03-02T03:37:51.000Z","_chess2024","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7277548707951068203","7612497300863451917","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/ae74aaed65746223e4a0500d970e1e45~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=99014284&x-expires=1778400000&x-signature=0fNunQjBpeHB5aV06PPeqLW4yWU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Just enjoy ur food bro","42","0","2026-03-01T21:55:46.000Z","everyonehatesryan_","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6888287265420936198","7612409132955714334","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/39ce5fa587ad2245b6619f81087e9ee5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ab17525a&x-expires=1778400000&x-signature=ZkfCvclkYNcL6%2FguFTWbDJdTLJM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"That’s messed up because now that messes up their shift","22","0","2026-03-02T00:22:58.000Z","liyahdesire","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6784695316110361605","7612447129625641759","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3fd9ceb71771617a4f2b49d7eda689c7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3fd798ef&x-expires=1778400000&x-signature=N2wldIfJI9iTA%2FyryzQ0IFjLUv0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Wonder how many people u got fired?","264","4","2026-03-02T01:52:55.000Z","destinyhysell1996","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6594851736438538245","7612470317578994463","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/23fc0db11da60caff720887ce73924a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=89260214&x-expires=1778400000&x-signature=%2FAMht%2FgS1bizzs26SIE%2F%2FBMPX%2FE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😳 I hope you didn’t get someone fired 😳","32","0","2026-03-01T23:30:09.000Z","lovinglunamoon","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7136441703804421166","7612433470488511246","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/65df9c1b04b741197beb02438e84170c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cb1d333e&x-expires=1778400000&x-signature=FtT%2FfPq6KGC6GHL7GhuG6RYV89o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"“They gave you a whole salad on that thing”😂😂😂","13","0","2026-03-02T05:12:23.000Z","dailypodcastcuts","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7602159613266658359","7612521552953246478","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/81995dd815bbeb23af431f5707510c64~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fc084fa6&x-expires=1778400000&x-signature=KlFLIe6ErB19dAIgvuAnqODXA6E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bro I ordered 1 extra salt for my fries and I done got this","16","0","2026-03-02T09:22:29.000Z","the_versace_python","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6620328747927142406","7612586152386577173","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a05bc7d845984ab15316dd1e1267f30f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2c69fd85&x-expires=1778400000&x-signature=edoXkxMFXRUTaeHe9Rk%2BN41JhZ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Chaos just causing chaos","17","0","2026-03-02T06:24:51.000Z","elibobelly2","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6619410842390544390","7612540253480436510","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/17df10f7e784f3dbd17ab6e350bf928b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=382a330b&x-expires=1778400000&x-signature=SFK%2FwTAZpB7w4LRxmyR2OsprB6k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Extra extra extras","16","0","2026-03-02T02:56:46.000Z","omigady","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6632818347350425606","7612486675629851406","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8a1e2e411477ced479842a7150137645~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a64fd35d&x-expires=1778400000&x-signature=6JTaksBMvT6KVWS4R2aGAN2Vkpk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"its the possibility the workers actually did it in the managers minds for me 😂😂😂","20","0","2026-03-02T03:01:00.000Z","micahfrazier1","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6637553945865469957","7612487841499317022","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/794ce77392a8f2dd9f5bed9444e103cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=10082dde&x-expires=1778400000&x-signature=Bmr9dg819Z8fsNhyM4QvbSKzJmg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Getting ppl yelled at and possibly fired is not cool ngl","94","2","2026-03-01T22:21:51.000Z","smilez4358","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7362849724989621290","7612415892727153439","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/22e9ee93139441e98fb54227ca783ff5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d642c69&x-expires=1778400000&x-signature=XzGWcBKH1EPuHq37AcqAlDoou4I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bro why i mean they can get fired because of that","67","3","2026-03-02T07:45:38.000Z",".hannah_reve","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6783710910461871110","7612561192431862548","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f7e93efdd77b9ecee3401cf6160eba82~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=031f2d5f&x-expires=1778400000&x-signature=%2F2T4MukcF%2F6zBzjmO%2F3IR4cLFWw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"SO MANY THING THAT AS A MANAGER WE HAVE TO DEAL WITH AND ALSO WITH CUSTOMERS LIKE THIS AND THEY GET MAD BECAUSE WE HAVE A ATTITUDE!!!","16","0","2026-03-02T04:45:27.000Z","la.pinche.cindy.mendoza","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7321641848396235822","7612514695342310175","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f56c93a4a768f486e3f3961596ca75ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e13fae2&x-expires=1778400000&x-signature=Gu1fzhdfsuWdGtJWSMWzhTHZpaw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"How does he get away with it?","12","0","2026-03-02T06:06:05.000Z","fmb7198272","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7288459661790036997","7612535510121349895","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b6e1ac308aa66c0a0d65ccce77b43c66~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1e5720c4&x-expires=1778400000&x-signature=5EROAxeaUBT2nD1NQiyuuGuvtys%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"same guy reaction 😂","9","0","2026-03-02T06:16:16.000Z","9uqupj2j","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7310550848797426721","7612538137474122518","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5e7037888c3ee5a6678536abd0541373~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7109119b&x-expires=1778400000&x-signature=Ae2VTosNRzK62oL38PvKeuw5ubs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"But like people is working, why would you do that 🤣","12","0","2026-03-02T05:52:19.000Z","wiggrrari","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6797279712688227334","7612531680004686605","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/59abba79b8df485cec54a883ea3122ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eb4f75e3&x-expires=1778400000&x-signature=J7Ww8WBXdbOQymaXrycdgd2KoGo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"It’s not funny 😡 respect the food 😡","6","0","2026-04-21T03:10:16.000Z","jorgitodelmazo2","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7442163075380986926","7631044420603511566","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a727f81ccd626e417133eddee3b21874~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=24d88634&x-expires=1778400000&x-signature=n5zYrZmSviwmNTztdaJX3rPggIE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"isso não prejudica os funcionários?","6","0","2026-03-02T07:35:14.000Z","eemilyxz_","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6843752331989746693","7612558476301337345","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b9452a994daf6a7c6e4aab88c8caa71f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6dcbc6cf&x-expires=1778400000&x-signature=%2BlWjjSQeH20%2FcFzRrrm%2B8txOAhA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"""what are you getting outa this"" bro gots millions of views 💰","16","0","2026-03-02T04:36:45.000Z","jacobmaldonado498","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7116664581112677419","7612512431675835149","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1e3750921bad74d675145d04324cac0e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bb9a5962&x-expires=1778400000&x-signature=ds5M1IV4nFv92TXwfLo%2B5LxfUkU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bruh so basically someone killed a chicken and he’s just wasting it? So a chicken died for no reason!!","27","5","2026-03-02T02:42:21.000Z","journeyslocum0","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7428792668425110571","7612483005739352845","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d0869a993c5958fadf4cea985e213643~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a54b1719&x-expires=1778400000&x-signature=oDAiN5p4Js3XVjQozjdzcVlutqI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Who did this 🤣😭💀","6","0","2026-03-02T01:43:24.000Z","spamfaded","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7090029306365838378","7612467762246746893","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9ba7fc9a71783fda4b2158383db806c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b70d08ab&x-expires=1778400000&x-signature=UK5l4S7LBFMP%2BixB8QMMkDuJ9ys%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Managers prob double check the inventory after lol","8","0","2026-03-02T03:05:35.000Z","eastsidechuck","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6710990277194646533","7612488989451797261","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9e39b33d8c1cf0ccc05d289a3a18cc14~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e58c5500&x-expires=1778400000&x-signature=M0%2Bzq%2BbIXYxSLGwdqIfzKoXuKd0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"it just kept going 😂😂😂","20","0","2026-03-02T04:38:50.000Z","jdisoskenisosnsjsieiws","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6976021076385285125","7612512999501366030","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/146d6525477aa337b0bb919680a3d7c6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0ca61b56&x-expires=1778400000&x-signature=FrzouDUFxGX1j2MgPT30YNdL3fI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"why are we wasting food?","69","8","2026-03-02T02:41:35.000Z","ffsethan","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6778192090431685638","7612482364917711638","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/91e76bdd7886816fd41d727660d7967a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=160ec8c9&x-expires=1778400000&x-signature=9iuzjlgQ%2FReucbxW4ohruoKvpCQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
